,state,q_values,importance
1319,84,"[ 1.7091475  -2.6981823  -2.6506076  -2.1480975  -0.27936375  1.8181303
  0.12857705 -1.2732652  -2.1279647 ]",0.10898279999999994
1320,840,"[ 0.05714485  0.04770309 -0.56500894  0.0293391   0.04969945  0.10865854
 -0.00891731  0.06525952  0.04574609]",0.043399019999999996
1321,841,"[ 0.03797123  0.0631469  -0.555857    0.03626622  0.03970715  0.0852488
 -0.00374082  0.08114239  0.03977758]",0.004106410000000005
1322,842,"[ 0.05507768  0.0526519  -0.56912446  0.03116757  0.05283447  0.09982222
  0.01209972  0.0729559   0.03139567]",0.02686632
1323,843,"[ 0.06697588  0.06030188 -0.57450616  0.02945437  0.05657232  0.1099502
  0.00119438  0.0551923   0.04492348]",0.042974319999999996
1324,844,"[ 0.0391757   0.08039764 -0.552333    0.03913324  0.02936446  0.08681825
 -0.01426466  0.06656963  0.05489895]",0.006420609999999993
1325,845,"[ 0.04554255  0.05463759 -0.5537903   0.02898775  0.05042426  0.09624612
 -0.00762123  0.06926737  0.03917336]",0.02697875000000001
1326,846,"[ 0.06523393  0.03648759 -0.5737519   0.02157679  0.06372071  0.1126091
  0.01589775  0.06314655  0.02610448]",0.04737517000000001
1327,847,"[ 0.07843067  0.01853288 -0.59742683  0.02557246  0.07173512  0.12110773
  0.02143559  0.07648518  0.02579287]",0.04267706
1328,848,"[ 0.04283286  0.03318807 -0.5712422   0.03894418  0.03910358  0.08848806
  0.00637528  0.10319325  0.03442824]",0.014705190000000007
1329,849,"[ 0.04307162  0.04683723 -0.5653404   0.03483471  0.04986176  0.09042457
  0.00254858  0.08841968  0.0336664 ]",0.0020048899999999953
1330,85,"[ 1.7756213  -2.7721927  -2.6947875  -2.1792068  -0.31466085  1.8452512
  0.09620392 -1.2770574  -2.192325  ]",0.06962990000000002
1331,850,"[ 0.05920458  0.04884117 -0.5754834   0.02547146  0.05563477  0.10417916
  0.01748467  0.06629466  0.0277217 ]",0.0378845
1332,851,"[ 0.04955931  0.08554763 -0.5616137   0.04261424  0.04111578  0.08790764
 -0.00651058  0.06359356  0.05595106]",0.0023600099999999957
1333,852,"[ 0.04731101  0.07264445 -0.5562406   0.03415848  0.03793131  0.09780122
 -0.01568982  0.0607959   0.05304056]",0.025156769999999995
1334,853,"[ 0.05007967  0.05208228 -0.55918735  0.02723962  0.05269587  0.09851679
 -0.00353568  0.06653125  0.0388108 ]",0.03198554000000001
1335,854,"[ 0.05240875  0.05935057 -0.55649793  0.03209615  0.0514973   0.09842612
  0.0057983   0.06523826  0.03735849]",0.03318786
1336,855,"[ 0.05928684  0.07021364 -0.5648009   0.03694846  0.05186187  0.10156439
 -0.00793017  0.06087927  0.05262819]",0.03135075000000001
1337,856,"[ 0.05714485  0.04770309 -0.56500894  0.0293391   0.04969945  0.10865854
 -0.00891731  0.06525952  0.04574609]",0.043399019999999996
1338,857,"[ 0.03797123  0.0631469  -0.555857    0.03626622  0.03970715  0.0852488
 -0.00374082  0.08114239  0.03977758]",0.004106410000000005
1339,858,"[ 0.05507768  0.0526519  -0.56912446  0.03116757  0.05283447  0.09982222
  0.01209972  0.0729559   0.03139567]",0.02686632
1340,859,"[ 0.06697588  0.06030188 -0.57450616  0.02945437  0.05657232  0.1099502
  0.00119438  0.0551923   0.04492348]",0.042974319999999996
1341,86,"[ 1.772085   -2.716422   -2.598867   -2.0922682  -0.3019969   1.7827268
  0.09858921 -1.1719313  -2.1208446 ]",0.010641800000000146
1342,860,"[ 0.0391757   0.08039764 -0.552333    0.03913324  0.02936446  0.08681825
 -0.01426466  0.06656963  0.05489895]",0.006420609999999993
1343,861,"[ 0.04554255  0.05463759 -0.5537903   0.02898775  0.05042426  0.09624612
 -0.00762123  0.06926737  0.03917336]",0.02697875000000001
1344,862,"[ 0.06523393  0.03648759 -0.5737519   0.02157679  0.06372071  0.1126091
  0.01589775  0.06314655  0.02610448]",0.04737517000000001
1345,863,"[ 0.07843067  0.01853288 -0.59742683  0.02557246  0.07173512  0.12110773
  0.02143559  0.07648518  0.02579287]",0.04267706
1346,864,"[ 0.04283286  0.03318807 -0.5712422   0.03894418  0.03910358  0.08848806
  0.00637528  0.10319325  0.03442824]",0.014705190000000007
1347,865,"[ 0.04307162  0.04683723 -0.5653404   0.03483471  0.04986176  0.09042457
  0.00254858  0.08841968  0.0336664 ]",0.0020048899999999953
1348,866,"[ 0.05920458  0.04884117 -0.5754834   0.02547146  0.05563477  0.10417916
  0.01748467  0.06629466  0.0277217 ]",0.0378845
1349,867,"[ 0.04955931  0.08554763 -0.5616137   0.04261424  0.04111578  0.08790764
 -0.00651058  0.06359356  0.05595106]",0.0023600099999999957
1350,868,"[ 0.04731101  0.07264445 -0.5562406   0.03415848  0.03793131  0.09780122
 -0.01568982  0.0607959   0.05304056]",0.025156769999999995
1351,869,"[ 0.05007967  0.05208228 -0.55918735  0.02723962  0.05269587  0.09851679
 -0.00353568  0.06653125  0.0388108 ]",0.03198554000000001
1352,87,"[ 1.9196517  -2.6707692  -2.7693973  -2.2297313  -0.34401572  1.9079393
 -0.06688745 -1.3936601  -2.1339455 ]",0.011712399999999956
1353,870,"[ 0.05240875  0.05935057 -0.55649793  0.03209615  0.0514973   0.09842612
  0.0057983   0.06523826  0.03735849]",0.03318786
1354,871,"[ 0.05928684  0.07021364 -0.5648009   0.03694846  0.05186187  0.10156439
 -0.00793017  0.06087927  0.05262819]",0.03135075000000001
1355,872,"[ 0.05714485  0.04770309 -0.56500894  0.0293391   0.04969945  0.10865854
 -0.00891731  0.06525952  0.04574609]",0.043399019999999996
1356,873,"[ 0.03797123  0.0631469  -0.555857    0.03626622  0.03970715  0.0852488
 -0.00374082  0.08114239  0.03977758]",0.004106410000000005
1357,874,"[ 0.05507768  0.0526519  -0.56912446  0.03116757  0.05283447  0.09982222
  0.01209972  0.0729559   0.03139567]",0.02686632
1358,875,"[ 0.06697588  0.06030188 -0.57450616  0.02945437  0.05657232  0.1099502
  0.00119438  0.0551923   0.04492348]",0.042974319999999996
1359,876,"[ 0.0391757   0.08039764 -0.552333    0.03913324  0.02936446  0.08681825
 -0.01426466  0.06656963  0.05489895]",0.006420609999999993
1360,877,"[ 0.04554255  0.05463759 -0.5537903   0.02898775  0.05042426  0.09624612
 -0.00762123  0.06926737  0.03917336]",0.02697875000000001
1361,878,"[ 0.06523393  0.03648759 -0.5737519   0.02157679  0.06372071  0.1126091
  0.01589775  0.06314655  0.02610448]",0.04737517000000001
1362,879,"[ 0.07843067  0.01853288 -0.59742683  0.02557246  0.07173512  0.12110773
  0.02143559  0.07648518  0.02579287]",0.04267706
1363,88,"[ 1.8634669  -2.6371267  -2.6533508  -2.1151907  -0.2920161   1.8006552
  0.01130266 -1.2818627  -2.0546637 ]",0.06281169999999991
1364,880,"[ 0.04283286  0.03318807 -0.5712422   0.03894418  0.03910358  0.08848806
  0.00637528  0.10319325  0.03442824]",0.014705190000000007
1365,881,"[ 0.04307162  0.04683723 -0.5653404   0.03483471  0.04986176  0.09042457
  0.00254858  0.08841968  0.0336664 ]",0.0020048899999999953
1366,882,"[ 0.05920458  0.04884117 -0.5754834   0.02547146  0.05563477  0.10417916
  0.01748467  0.06629466  0.0277217 ]",0.0378845
1367,883,"[ 0.04955931  0.08554763 -0.5616137   0.04261424  0.04111578  0.08790764
 -0.00651058  0.06359356  0.05595106]",0.0023600099999999957
1368,884,"[ 0.04731101  0.07264445 -0.5562406   0.03415848  0.03793131  0.09780122
 -0.01568982  0.0607959   0.05304056]",0.025156769999999995
1369,885,"[ 0.05007967  0.05208228 -0.55918735  0.02723962  0.05269587  0.09851679
 -0.00353568  0.06653125  0.0388108 ]",0.03198554000000001
1370,886,"[ 0.05240875  0.05935057 -0.55649793  0.03209615  0.0514973   0.09842612
  0.0057983   0.06523826  0.03735849]",0.03318786
1371,887,"[ 0.05928684  0.07021364 -0.5648009   0.03694846  0.05186187  0.10156439
 -0.00793017  0.06087927  0.05262819]",0.03135075000000001
1372,888,"[ 0.05714485  0.04770309 -0.56500894  0.0293391   0.04969945  0.10865854
 -0.00891731  0.06525952  0.04574609]",0.043399019999999996
1373,889,"[ 0.03797123  0.0631469  -0.555857    0.03626622  0.03970715  0.0852488
 -0.00374082  0.08114239  0.03977758]",0.004106410000000005
1374,89,"[ 1.8878351  -2.8457706  -2.8534985  -2.3189278  -0.39792615  1.9403746
  0.03030276 -1.4897728  -2.2742221 ]",0.05253949999999996
1375,890,"[ 0.05507768  0.0526519  -0.56912446  0.03116757  0.05283447  0.09982222
  0.01209972  0.0729559   0.03139567]",0.02686632
1376,891,"[ 0.06697588  0.06030188 -0.57450616  0.02945437  0.05657232  0.1099502
  0.00119438  0.0551923   0.04492348]",0.042974319999999996
1377,892,"[ 0.0391757   0.08039764 -0.552333    0.03913324  0.02936446  0.08681825
 -0.01426466  0.06656963  0.05489895]",0.006420609999999993
1378,893,"[ 0.04554255  0.05463759 -0.5537903   0.02898775  0.05042426  0.09624612
 -0.00762123  0.06926737  0.03917336]",0.02697875000000001
1379,894,"[ 0.06523393  0.03648759 -0.5737519   0.02157679  0.06372071  0.1126091
  0.01589775  0.06314655  0.02610448]",0.04737517000000001
1380,895,"[ 0.07843067  0.01853288 -0.59742683  0.02557246  0.07173512  0.12110773
  0.02143559  0.07648518  0.02579287]",0.04267706
1381,896,"[ 0.04283286  0.03318807 -0.5712422   0.03894418  0.03910358  0.08848806
  0.00637528  0.10319325  0.03442824]",0.014705190000000007
1382,897,"[ 0.04307162  0.04683723 -0.5653404   0.03483471  0.04986176  0.09042457
  0.00254858  0.08841968  0.0336664 ]",0.0020048899999999953
1383,898,"[ 0.05920458  0.04884117 -0.5754834   0.02547146  0.05563477  0.10417916
  0.01748467  0.06629466  0.0277217 ]",0.0378845
1384,899,"[ 0.4909022  -0.6373337  -1.0897248  -0.5273327   0.04282765  0.41655552
 -0.13741402 -0.25343615 -0.52201605]",0.07434668
1385,9,"[ 0.04868283  0.05801814 -0.55900735  0.02561556  0.05035889  0.09764376
 -0.01015863  0.06067402  0.04252964]",0.036969739999999994
1386,90,"[ 1.906223   -2.8632877  -2.8501492  -2.3195822  -0.41117904  1.9312506
  0.06317253 -1.4385979  -2.303903  ]",0.02502760000000004
1387,900,"[ 1.4030197  -2.627642   -2.3785298  -1.9991901  -0.08601473  1.5560699
  0.1735379  -1.0129023  -1.9916711 ]",0.15305020000000003
1388,901,"[ 1.1132857  -2.29878    -2.1245167  -1.7610395  -0.13376337  1.4730744
  0.1272227  -0.79213417 -1.7163848 ]",0.35978869999999996
1389,902,"[ 1.2929062  -2.4963915  -2.253962   -1.8988614  -0.22940344  1.5834205
  0.10722186 -0.9005851  -1.8693854 ]",0.2905142999999999
1390,903,"[ 1.2723129  -2.459193   -2.1991236  -1.8231306  -0.1359558   1.5392976
  0.07251234 -0.8032173  -1.8210315 ]",0.2669847000000001
1391,904,"[ 1.2906785  -2.4159439  -2.1928272  -1.8053572  -0.11128006  1.552506
  0.1274743  -0.76226544 -1.8470331 ]",0.2618274999999999
1392,905,"[ 1.3766838  -2.4598591  -2.2903378  -1.848743   -0.14539495  1.6434592
  0.07305366 -0.88369906 -1.8839333 ]",0.2667754
1393,906,"[ 1.5176898  -2.5080748  -2.4126534  -1.9384282  -0.16842574  1.7454926
 -0.06662193 -1.0305693  -1.9132845 ]",0.22780279999999986
1394,907,"[ 1.6189165 -2.4703176 -2.4677515 -1.9362328 -0.2107461  1.75419
 -0.1209881 -1.1172072 -1.849547 ]",0.13527349999999982
1395,908,"[ 1.64754    -2.5358343  -2.59499    -2.0331197  -0.27276385  1.8428174
 -0.18758495 -1.1980532  -1.9328713 ]",0.19527739999999993
1396,909,"[ 1.8107806  -2.622939   -2.656589   -2.1173358  -0.34739858  1.9057269
 -0.2728703  -1.3782157  -1.972844  ]",0.09494629999999993
1397,91,"[ 1.830096   -2.723251   -2.719805   -2.2059398  -0.31454098  1.8551679
  0.13791247 -1.3365072  -2.2086272 ]",0.025071900000000147
1398,910,"[ 2.0091195  -2.7773664  -2.7863295  -2.2627623  -0.41463304  1.9479319
 -0.35802385 -1.4297453  -2.0865653 ]",0.06118760000000023
1399,911,"[ 1.8180326  -2.707812   -2.5862253  -2.1001153  -0.29022384  1.7725116
 -0.13941304 -1.142681   -2.0257366 ]",0.04552099999999992
1400,912,"[ 1.5839682e+00 -2.6613491e+00 -2.5255947e+00 -2.0852354e+00
 -2.1136259e-01  1.7538124e+00  2.3172775e-03 -1.1299309e+00
 -2.0697067e+00]",0.1698442
1401,913,"[ 1.4313544  -2.774272   -2.5032542  -2.118778   -0.33265084  1.7626206
  0.13498719 -1.1762973  -2.152399  ]",0.33126619999999996
1402,914,"[ 1.4407573  -2.7121148  -2.4918568  -2.0941846  -0.2596342   1.7519093
  0.13394709 -1.1999629  -2.0941823 ]",0.3111519999999999
1403,915,"[ 1.5193503  -2.6030445  -2.5045557  -2.0298395  -0.19861841  1.7172383
  0.10364553 -1.2097884  -2.0003428 ]",0.19788800000000006
1404,916,"[ 1.6566793  -2.662114   -2.5946271  -2.0987449  -0.243189    1.774419
  0.13993444 -1.2099413  -2.0845194 ]",0.1177397
1405,917,"[ 1.7297349  -2.7341406  -2.6472974  -2.142061   -0.26819772  1.8288356
  0.12193918 -1.2552539  -2.1554263 ]",0.09910069999999993
1406,918,"[ 1.7836215  -2.7769701  -2.6959543  -2.1751037  -0.33729583  1.842138
  0.07421828 -1.2883075  -2.1817186 ]",0.05851650000000008
1407,919,"[ 1.8867823  -2.7465715  -2.7390938  -2.202244   -0.33020085  1.885885
  0.00580761 -1.327066   -2.1629138 ]",0.0008972999999998788
1408,92,"[ 1.6857406  -2.731329   -2.566911   -2.0766766  -0.2567249   1.7524903
  0.18187642 -1.1365553  -2.1346407 ]",0.06674970000000013
1409,920,"[ 1.9460053  -2.6307573  -2.7219512  -2.1942787  -0.37593004  1.8524537
 -0.08309117 -1.352505   -2.0950499 ]",0.09355159999999985
1410,921,"[ 1.9672956  -2.8694913  -2.8905818  -2.3391843  -0.41527766  1.9728438
 -0.0377773  -1.5455512  -2.2723186 ]",0.005548200000000003
1411,922,"[ 2.0272236  -2.9775019  -3.0705154  -2.5073042  -0.631711    2.0976098
 -0.00926355 -1.7096056  -2.4443393 ]",0.07038619999999973
1412,923,"[ 1.8904053  -2.7603729  -2.8167834  -2.2683449  -0.39383924  1.9047911
  0.07302583 -1.4314106  -2.2423823 ]",0.014385799999999893
1413,924,"[ 1.7235222  -2.6715984  -2.6093981  -2.1107929  -0.2755239   1.7806939
  0.19068189 -1.2210778  -2.1427095 ]",0.05717170000000005
1414,925,"[ 1.8677088  -2.803006   -2.8073325  -2.277395   -0.4768149   1.9132981
  0.07877792 -1.4899701  -2.2630692 ]",0.045589300000000055
1415,926,"[ 2.0157995  -2.8503637  -2.8641098  -2.3501894  -0.48251778  1.8919399
 -0.06463429 -1.5406808  -2.2342074 ]",0.12385960000000007
1416,927,"[ 1.753383   -2.667268   -2.6105206  -2.0917149  -0.37553963  1.7261611
 -0.09573244 -1.270507   -1.9849083 ]",0.02722190000000002
1417,928,"[ 1.7482916  -2.6869133  -2.6716385  -2.2396946  -0.44887787  1.7905716
 -0.09087002 -1.3086907  -2.1261919 ]",0.042280000000000095
1418,929,"[ 1.9047945  -2.8558307  -2.8106167  -2.3938227  -0.4198191   1.8444126
 -0.11017463 -1.359568   -2.212373  ]",0.06038189999999988
1419,93,"[ 1.9362261  -2.7625213  -2.8343544  -2.2805464  -0.5106764   1.9270804
  0.05049217 -1.5278921  -2.2346992 ]",0.009145700000000145
1420,930,"[ 1.3611025  -2.446432   -2.1992762  -1.7296567  -0.17520615  1.456282
  0.08047707 -0.8392153  -1.7796317 ]",0.09517949999999997
1421,931,"[ 1.2964219  -2.3532012  -2.1079166  -1.6348007  -0.14788957  1.3921022
  0.05563802 -0.69521844 -1.651964  ]",0.09568030000000016
1422,932,"[ 1.4777143  -2.6102507  -2.4346254  -1.9569545  -0.22136924  1.5891409
  0.08815719 -0.9420292  -1.9784931 ]",0.11142660000000015
1423,933,"[ 2.0073373  -3.0799918  -2.8673728  -2.434497   -0.42592582  1.882445
 -0.10089511 -1.264041   -2.3852768 ]",0.12489230000000018
1424,934,"[ 1.8883734  -2.904618   -2.8548398  -2.3782077  -0.44603342  1.8649802
 -0.10932945 -1.359797   -2.282836  ]",0.023393200000000114
1425,935,"[ 1.7863493  -2.7492986  -2.7692943  -2.3001323  -0.39637053  1.8161368
 -0.00733732 -1.3503549  -2.2034798 ]",0.029787500000000078
1426,936,"[ 1.8122765  -2.7970974  -2.9381533  -2.4656796  -0.32856733  1.8165174
  0.0619131  -1.4905957  -2.4098253 ]",0.004240899999999881
1427,937,"[ 2.1144364  -3.153474   -3.3256779  -2.8402374  -0.3227498   1.9297677
 -0.04928099 -1.6920835  -2.726297  ]",0.18466870000000024
1428,938,"[ 2.0963352  -3.204869   -3.2416754  -2.8090055  -0.20386851  1.8414881
  0.13837509 -1.632846   -2.677592  ]",0.2548470999999999
1429,939,"[ 1.9051422  -3.0430675  -3.0281417  -2.5245633  -0.12205064  1.7518048
  0.22719958 -1.427378   -2.5195162 ]",0.15333740000000007
1430,94,"[ 1.7709721  -2.720028   -2.6961832  -2.1626368  -0.32409194  1.7852292
  0.12781827 -1.3830781  -2.124985  ]",0.014257100000000023
1431,940,"[ 1.879362   -3.0099828  -2.9923353  -2.4967058  -0.15650718  1.759723
  0.27780297 -1.4193896  -2.588239  ]",0.11963900000000005
1432,941,"[ 1.8044566  -3.0612614  -2.8781826  -2.4667687  -0.08373545  1.688954
  0.40682554 -1.3081946  -2.6503286 ]",0.1155025999999999
1433,942,"[ 1.3076456  -2.6845052  -2.3588045  -2.0046904   0.0966148   1.4464369
  0.5285433  -0.93234324 -2.289198  ]",0.13879129999999984
1434,943,"[ 1.4782157  -2.7568069  -2.5848322  -2.1292682   0.03047463  1.5820104
  0.36764744 -1.0852313  -2.2209566 ]",0.1037946999999999
1435,944,"[ 1.6211355  -2.8808846  -2.741664   -2.279869   -0.05370816  1.6786671
  0.22033508 -1.2086214  -2.322846  ]",0.057531599999999905
1436,945,"[ 1.4500526  -2.9906595  -2.7745743  -2.3529809   0.05208267  1.6739421
  0.3453512  -1.2033199  -2.541376  ]",0.22388950000000007
1437,946,"[ 1.4481832  -2.996334   -2.6706789  -2.284523   -0.0464318   1.694754
  0.30664593 -1.1955432  -2.49602   ]",0.2465708000000002
1438,947,"[ 1.3468654  -2.906366   -2.6282468  -2.1916203   0.0580558   1.5834255
  0.36637574 -1.1894525  -2.3669686 ]",0.23656009999999994
1439,948,"[ 0.9752427  -2.67596    -2.222435   -1.8848426   0.18058586  1.3652943
  0.5144128  -0.9162595  -2.1398232 ]",0.39005159999999994
1440,949,"[ 0.81751215 -2.6991382  -2.1632545  -1.9043574   0.29497916  1.2637616
  0.7982628  -0.8860264  -2.2806945 ]",0.44624945000000005
1441,95,"[ 1.6769009 -2.6137936 -2.5409493 -2.0370648 -0.3041477  1.6694402
  0.0816392 -1.1875473 -1.9820111]",0.007460699999999987
1442,950,"[ 0.9131807  -2.9965596  -2.4383638  -2.189825    0.45230368  1.3131922
  0.97462153 -1.011779   -2.5594292 ]",0.3385706700000001
1443,951,"[ 1.1132878  -3.292874   -2.9115717  -2.5777814   0.47810364  1.4986365
  1.1242763  -1.4423146  -2.9707046 ]",0.3743601999999999
1444,952,"[ 1.072952  -3.0867376 -2.790766  -2.4223175  0.4786905  1.4890978
  1.1536407 -1.3729796 -2.8220851]",0.33545709999999995
1445,953,"[ 1.0793763  -3.379429   -3.0178277  -2.70782     0.72522086  1.4729606
  1.273624   -1.3553822  -3.088841  ]",0.19933659999999986
1446,954,"[ 0.91469663 -3.3366988  -2.937436   -2.6227534   0.9721295   1.2772715
  1.3655645  -1.1085484  -3.0284839 ]",0.08829300000000018
1447,955,"[ 0.8267418 -3.269034  -2.7717667 -2.4902444  1.1579031  1.0233383
  1.2890484 -0.7118186 -2.9085436]",0.13114530000000002
1448,956,"[ 0.8270382  -3.336547   -2.7258375  -2.450293    1.3417443   0.8721032
  1.4481189  -0.68715125 -2.8923447 ]",0.1063746000000001
1449,957,"[ 0.6902742  -3.244134   -2.6465113  -2.3281395   1.463943    0.77997726
  1.4536748  -0.5157792  -2.789705  ]",0.01026820000000006
1450,958,"[ 0.7230676  -3.1203754  -2.506453   -2.222133    1.2499839   0.84489506
  1.3044856  -0.5316331  -2.6321697 ]",0.0545017000000001
1451,959,"[ 0.75875753 -3.1762435  -2.5698466  -2.259271    1.3288963   0.81209546
  1.3942214  -0.5171399  -2.6905975 ]",0.06532509999999991
1452,96,"[ 1.8674833  -2.7795155  -2.7826362  -2.3409595  -0.5087235   1.8502731
 -0.24906303 -1.410011   -2.1375377 ]",0.017210200000000064
1453,960,"[ 0.70661163 -3.2043173  -2.5865917  -2.278845    1.4182942   0.7780977
  1.446664   -0.51558185 -2.713988  ]",0.02836979999999989
1454,961,"[ 0.63887346 -2.9546356  -2.359257   -2.0211468   1.43341     0.6719835
  1.3008263  -0.22424099 -2.4611225 ]",0.13258370000000008
1455,962,"[ 0.71870154 -3.2458076  -2.6251414  -2.34738     1.448212    0.8032822
  1.3382411  -0.42337385 -2.7054472 ]",0.10997089999999998
1456,963,"[ 0.69956386 -3.137011   -2.588179   -2.2608209   1.3920953   0.8050676
  1.3178489  -0.43431896 -2.6121264 ]",0.07424640000000005
1457,964,"[ 0.67186683 -3.2451077  -2.7033863  -2.3845658   1.4773887   0.81577146
  1.3465273  -0.46385798 -2.762164  ]",0.13086140000000013
1458,965,"[ 0.75813705 -3.463257   -2.8727818  -2.502122    1.3022252   0.8847932
  1.1474764  -0.56690896 -2.9068813 ]",0.15474880000000013
1459,966,"[ 1.0385145 -3.878805  -3.2406485 -2.9284174  1.1316367  1.1065898
  1.0875044 -1.0084411 -3.2354307]",0.025046899999999983
1460,967,"[ 0.9360894 -3.5787926 -2.9486086 -2.6175175  1.0869426  1.0445967
  1.06949   -0.8031769 -2.9578152]",0.01745259999999993
1461,968,"[ 0.8836226  -3.53183    -2.8077364  -2.5107963   1.0879637   0.9810402
  1.0040948  -0.64764684 -2.8565993 ]",0.08386889999999991
1462,969,"[ 0.7179724  -3.2591183  -2.4600346  -2.1841292   1.1959983   0.8040033
  1.0154972  -0.31755635 -2.5725513 ]",0.18050110000000008
1463,97,"[ 1.5385339  -2.6687946  -2.4352446  -2.0330913  -0.25872815  1.6356547
  0.12428376 -0.9948937  -2.0215766 ]",0.0971207999999999
1464,970,"[ 0.7391729  -3.2269793  -2.369417   -2.1661856   1.2955105   0.7493244
  1.0911515  -0.25775132 -2.546631  ]",0.20435899999999996
1465,971,"[ 0.7629957 -3.1330771 -2.358223  -2.1529858  1.1888163  0.8064019
  1.0057764 -0.2822399 -2.4992416]",0.18303990000000003
1466,972,"[ 0.65876746 -3.0207086  -2.4327173  -2.247295    1.3147434   0.71437234
  1.284229   -0.4552395  -2.5546875 ]",0.03051439999999994
